domain_name,returned_record,record_type,v,p,pct,rua,ruf,sp,adkim,aspf,others,invalid_flags,config_v_p_order,config_v,config_p,config_pct,config_sp,raw_data
ALASKACENTERS.GOV,Yes,TXT,DMARC1,reject,,"mailto:dmarc_reports@doi.gov,mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_agg@valigov.email",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1;p=reject;rua=mailto:dmarc_reports@doi.gov,mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_agg@valigov.email"""
PRINCEGEORGECOUNTYVA.GOV,No,,,,,,,,,,,,,,,,,
JEFFERSONVILLEPDIN.GOV,No,,,,,,,,,,,,,,,,,
WHEELINGWV.GOV,No,,,,,,,,,,,,,,,,,
MIAMIDADECOUNTY-FL.GOV,Yes,TXT,DMARC1,reject,,mailto:dmarc_agg@valigov.email,,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:dmarc_agg@valigov.email"""
WHISTLEBLOWER.GOV,Yes,TXT,DMARC1,reject,,"mailto:dmarcreports@cftc.gov,mailto:reports@dmarc.cyber.dhs.gov",mailto:dmarcreports@cftc.gov,reject,,,fo=0 ri=86400 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; sp=reject; fo=0; ri=86400; rua=mailto:dmarcreports@cftc.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarcreports@cftc.gov"""
NAVAJOCOUNTYAZ.GOV,Yes,TXT,DMARC1,none,,,mailto:support@navajocountyaz.gov,,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; ruf=mailto:support@navajocountyaz.gov"""
KNIGHTDALENC.GOV,Yes,TXT,DMARC1,none,100,mailto:re+cscxsktg7qp@dmarc.postmarkapp.com,,none,,r,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; pct=100; rua=mailto:re+cscxsktg7qp@dmarc.postmarkapp.com; sp=none; aspf=r;"""
PINALCOUNTYAZ.GOV,Yes,TXT,DMARC1,none,,mailto:dmarc-reports@pinalcountyaz.gov,,,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:dmarc-reports@pinalcountyaz.gov"""
CYBERCRIME.GOV,Yes,TXT,DMARC1,reject,100,"mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",,reject,s,s,ri=86400 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; sp=reject; pct=100; ri=86400; adkim=s; aspf=s; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov"""
NORTONVA.GOV,No,,,,,,,,,,,,,,,,,
TRUMBULL-CT.GOV,Yes,TXT,DMARC1,quarantine,10,mailto:7ea1cf4e@mxtoolbox.dmarc-report.com,mailto:7ea1cf4e@forensics.dmarc-report.com,,,,fo=1 ,,Valid,Valid,Valid,Very bad: 10,Valid,"""v=DMARC1; p=quarantine; rua=mailto:7ea1cf4e@mxtoolbox.dmarc-report.com; ruf=mailto:7ea1cf4e@forensics.dmarc-report.com; fo=1; pct=10"""
OLMSTEDCOUNTY.GOV,No,,,,,,,,,,,,,,,,,
CALAISVERMONT.GOV,No,,,,,,,,,,,,,,,,,
JUNCTIONCITYWISCONSIN.GOV,No,,,,,,,,,,,,,,,,,
MTC.GOV,No,,,,,,,,,,,,,,,,,
ROUNDLAKEBEACHIL.GOV,No,,,,,,,,,,,,,,,,,
GLOBALENTRY.GOV,Yes,TXT,DMARC1,reject,100,"mailto:DMARC@cbp.dhs.gov, mailto:reports@dmarc.cyber.dhs.gov",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; pct=100; rua=mailto:DMARC@cbp.dhs.gov, mailto:reports@dmarc.cyber.dhs.gov"""
USTR.GOV,No,,,,,,,,,,,,,,,,,
BEVERLYMA.GOV,No,,,,,,,,,,,,,,,,,
NORTHFIELDVILLAGE-OH.GOV,No,,,,,,,,,,,,,,,,,
WORTHCOUNTYIOWA.GOV,No,,,,,,,,,,,,,,,,,
TRUMANSBURG-NY.GOV,No,,,,,,,,,,,,,,,,,
COLUMBIAHEIGHTSMN.GOV,No,,,,,,,,,,,,,,,,,
ILLINOISCOMPTROLLER.GOV,Yes,TXT,DMARC1,none,,,,reject,,,ri=84600 ,,Valid,Valid,Very bad: none,Valid,Valid,"""v=DMARC1; p=none; sp=reject; ri=84600"""
FRENCHSETTLEMENT-LA.GOV,No,,,,,,,,,,,,,,,,,
MYKENTUCKY.GOV,No,,,,,,,,,,,,,,,,,
BRANSONMO.GOV,Yes,TXT,DMARC1,none,,,,,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none"""
ENON-OH.GOV,No,,,,,,,,,,,,,,,,,
TREASLOCKBOX.GOV,Yes,TXT,DMARC1,reject,,"mailto:us-treasury@rua.dmp.cisco.com,mailto:reports@dmarc.cyber.dhs.gov",mailto:us-treasury@ruf.dmp.cisco.com,,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1;p=reject;fo=1;rua=mailto:us-treasury@rua.dmp.cisco.com,mailto:reports@dmarc.cyber.dhs.gov;ruf=mailto:us-treasury@ruf.dmp.cisco.com"""
AZCANCERCONTROL.GOV,No,,,,,,,,,,,,,,,,,
NEWBERNNC.GOV,No,,,,,,,,,,,,,,,,,
OROVALLEYAZ.GOV,No,,,,,,,,,,,,,,,,,
CHCOC.GOV,Yes,TXT,DMARC1,reject,,"mailto:DMARCaggregate@opm.gov,mailto:reports@dmarc.cyber.dhs.gov",mailto:DMARCforensic@opm.gov,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:DMARCaggregate@opm.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:DMARCforensic@opm.gov;"""
INVERNESS-FL.GOV,No,,,,,,,,,,,,,,,,,
AMESLAB.GOV,Yes,TXT,DMARC1,reject,100,"mailto:is-email-admins@ameslab.gov,mailto:reports@dmarc.cyber.dhs.gov",,reject,r,r,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1;p=reject;rua=mailto:is-email-admins@ameslab.gov,mailto:reports@dmarc.cyber.dhs.gov;adkim=r;aspf=r;pct=100;sp=reject"""
APACHECOUNTYAZ.GOV,No,,,,,,,,,,,,,,,,,
USC.GOV,Yes,TXT,DMARC1,reject,100,"mailto:dmarc@usc.gov,mailto:reports@usc.gov",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1;p=reject;pct=100;rua=mailto:dmarc@usc.gov,mailto:reports@usc.gov"""
FRANKLINCOUNTYPA.GOV,No,,,,,,,,,,,,,,,,,
WAKEFORESTNC.GOV,Yes,TXT,DMARC1,none,,,,,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none;"""
CORALREEF.GOV,Yes,TXT,DMARC1,reject,,"mailto:dmarc_reports@doi.gov,mailto:reports@dmarc.cyber.dhs.gov",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1;p=reject;rua=mailto:dmarc_reports@doi.gov,mailto:reports@dmarc.cyber.dhs.gov"""
GALVESTONTX.GOV,No,,,,,,,,,,,,,,,,,
ACUS.GOV,Yes,TXT,DMARC1,reject,,"mailto:dmarcreports@gsa.gov,mailto:ait@acus.gov,mailto:reports@dmarc.cyber.dhs.gov",mailto:dmarcfailures@gsa.gov,,,,fo=1 ri=86400 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; fo=1; ri=86400; rua=mailto:dmarcreports@gsa.gov,mailto:ait@acus.gov,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarcfailures@gsa.gov"""
HEALTHCARE.GOV,Yes,TXT,DMARC1,reject,,"mailto:hhs@rua.agari.com, mailto:reports@dmarc.cyber.dhs.gov",mailto:hhs@ruf.agari.com,,,,fo=1 ri=3600 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:hhs@rua.agari.com, mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:hhs@ruf.agari.com"""
DANBURY-CT.GOV,No,,,,,,,,,,,,,,,,,
YPT-NSN.GOV,No,,,,,,,,,,,,,,,,,
WAURIKA.GOV,No,,,,,,,,,,,,,,,,,
VISITNH.GOV,No,,,,,,,,,,,,,,,,,
MYPLATE.GOV,Yes,TXT,DMARC1,reject,,"mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_rua@emaildefense.proofpoint.com",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_rua@emaildefense.proofpoint.com"""
CNCS.GOV,No,,,,,,,,,,,,,,,,,
BANKHELP.GOV,Yes,TXT,DMARC1,reject,,"mailto:us-treasury@rua.dmp.cisco.com,mailto:reports@dmarc.cyber.dhs.gov",mailto:us-treasury@ruf.dmp.cisco.com,,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; fo=1; rua=mailto:us-treasury@rua.dmp.cisco.com,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:us-treasury@ruf.dmp.cisco.com"""
CAMPBELLCOUNTYTN.GOV,No,,,,,,,,,,,,,,,,,
FORTWORTHTEXAS.GOV,Yes,TXT,DMARC1,none,,mailto:RUA_Dmarc@fortworthtexas.gov,mailto:RUF_Dmarc@fortworthtexas.gov,,,,fo=1 ,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:RUA_Dmarc@fortworthtexas.gov; ruf=mailto:RUF_Dmarc@fortworthtexas.gov; fo=1"""
CT.GOV,Yes,TXT,DMARC1,none,,"mailto:dmarc.rua@ct.gov,mailto:dmarc_agg@vali.email",mailto:dmarc.ruf@ct.gov,none,,,ri=86400 ,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:dmarc.rua@ct.gov,mailto:dmarc_agg@vali.email; ruf=mailto:dmarc.ruf@ct.gov; sp=none; ri=86400"""
BOONEVILLE-MS.GOV,No,,,,,,,,,,,,,,,,,
JEWISHHERITAGE.GOV,No,,,,,,,,,,,,,,,,,
SC.GOV,Yes,TXT,DMARC1,none,,mailto:dsc@admin.sc.gov,mailto:dsc@admin.sc.gov,,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:dsc@admin.sc.gov; ruf=mailto:dsc@admin.sc.gov"""
BOTHELLWA.GOV,Yes,TXT,DMARC1,reject,100,,,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; pct=100"""
OCPONJ.GOV,No,,,,,,,,,,,,,,,,,
ARSUSDA.GOV,Yes,TXT,DMARC1,reject,,"mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_rua@emaildefense.proofpoint.com",mailto:dmarc_ruf@emaildefense.proofpoint.com,,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc_ruf@emaildefense.proofpoint.com; fo=1;"""
PENDERCOUNTYNC.GOV,Yes,TXT,DMARC1,none,,mailto:rua+pendercountync.gov@dmarc.barracudanetworks.com,mailto:ruf+pendercountync.gov@dmarc.barracudanetworks.com,,,,fo=1 ,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; fo=1; rua=mailto:rua+pendercountync.gov@dmarc.barracudanetworks.com; ruf=mailto:ruf+pendercountync.gov@dmarc.barracudanetworks.com"""
WELLINGTONFL.GOV,Yes,TXT,DMARC1,quarantine,100,mailto:g5ylt8qc@ag.dmarcian.com,mailto:g5ylt8qc@fr.dmarcian.com,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=quarantine;pct=100; rua=mailto:g5ylt8qc@ag.dmarcian.com; ruf=mailto:g5ylt8qc@fr.dmarcian.com;"""
HOWARDCOUNTYIN.GOV,No,,,,,,,,,,,,,,,,,
NCDCR.GOV,No,,,,,,,,,,,,,,,,,
JCCBI.GOV,Yes,TXT,DMARC1,reject,,"mailto:9-AIT-DMARC-ESC-GOV@faa.gov,mailto:reports@dmarc.cyber.dhs.gov",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:9-AIT-DMARC-ESC-GOV@faa.gov,mailto:reports@dmarc.cyber.dhs.gov"""
DUBUQUECOUNTYIOWA.GOV,No,,,,,,,,,,,,,,,,,
CALLOWAYCOUNTY-KY.GOV,No,,,,,,,,,,,,,,,,,
CONSUMIDOR.GOV,Yes,TXT,DMARC1,reject,100,"mailto:reports@dmarc.cyber.dhs.gov, mailto:dmarcemails@ftc.gov",mailto:dmarcemails@ftc.gov,reject,,,rf=afrf ri=86400 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; sp=reject; rua=mailto:reports@dmarc.cyber.dhs.gov, mailto:dmarcemails@ftc.gov; ruf=mailto:dmarcemails@ftc.gov; rf=afrf; pct=100; ri=86400"""
BOUNTIFUL.GOV,No,,,,,,,,,,,,,,,,,
TREAS.GOV,Yes,TXT,DMARC1,reject,,"mailto:us-treasury@rua.dmp.cisco.com,mailto:reports@dmarc.cyber.dhs.gov",mailto:us-treasury@ruf.dmp.cisco.com,,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; fo=1; rua=mailto:us-treasury@rua.dmp.cisco.com,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:us-treasury@ruf.dmp.cisco.com"""
HEMPSTEADTOWNNY.GOV,No,,,,,,,,,,,,,,,,,
LAKELANDTN.GOV,No,,,,,,,,,,,,,,,,,
HUMANITIES.GOV,Yes,TXT,DMARC1,reject,,"mailto:oirm@neh.gov,mailto:reports@dmarc.cyber.dhs.gov",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:oirm@neh.gov,mailto:reports@dmarc.cyber.dhs.gov"""
LYMECT.GOV,No,,,,,,,,,,,,,,,,,
WVSURPLUS.GOV,No,,,,,,,,,,,,,,,,,
TUALATIN.GOV,No,,,,,,,,,,,,,,,,,
MCLEANCOUNTYND.GOV,No,,,,,,,,,,,,,,,,,
THOMAS.GOV,No,,,,,,,,,,,,,,,,,
ALLENDALENJ.GOV,No,,,,,,,,,,,,,,,,,
CLAYTONCOUNTYGA.GOV,No,,,,,,,,,,,,,,,,,
KPL.GOV,No,,,,,,,,,,,,,,,,,
TEXASSURPLUS.GOV,No,,,,,,,,,,,,,,,,,
LUMBERTONNC.GOV,No,,,,,,,,,,,,,,,,,
MILTON-FREEWATER-OR.GOV,No,,,,,,,,,,,,,,,,,
HOLLANDTOWNSHIPNJ.GOV,No,,,,,,,,,,,,,,,,,
MINNEAPOLIS-MN.GOV,No,,,,,,,,,,,,,,,,,
BUSINESSDEFENSE.GOV,No,,,,,,,,,,,,,,,,,
UNRPNET.GOV,Yes,TXT,DMARC1,reject,,mailto:reports@dmarc.cyber.dhs.gov,,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov"""
SOUTHBRUNSWICKNJ.GOV,No,,,,,,,,,,,,,,,,,
FRANKLINMA.GOV,No,,,,,,,,,,,,,,,,,
PULLMANWA.GOV,No,,,,,,,,,,,,,,,,,
BERKELEYHEIGHTS.GOV,No,,,,,,,,,,,,,,,,,
HOUSELIVE.GOV,No,,,,,,,,,,,,,,,,,
MONROECOUNTY.GOV,Yes,TXT,DMARC1,none,,mailto:obsjxlhf@ag.dmarcian.com,mailto:obsjxlhf@fr.dmarcian.com,,,,fo=1 ,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:obsjxlhf@ag.dmarcian.com; ruf=mailto:obsjxlhf@fr.dmarcian.com; fo=1"""
SIERRAWILD.GOV,Yes,TXT,DMARC1,reject,,"mailto:dmarc_reports@doi.gov,mailto:reports@dmarc.cyber.dhs.gov",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1;p=reject;rua=mailto:dmarc_reports@doi.gov,mailto:reports@dmarc.cyber.dhs.gov"""
BETTENDORF.GOV,No,,,,,,,,,,,,,,,,,
NEWTONNC.GOV,No,,,,,,,,,,,,,,,,,
PORTJERVISNY.GOV,No,,,,,,,,,,,,,,,,,
AUGUSTACOUNTY-VA.GOV,No,,,,,,,,,,,,,,,,,
ALABAMAHOUSEPHOTOS.GOV,No,,,,,,,,,,,,,,,,,
COMPOHIO.GOV,No,,,,,,,,,,,,,,,,,
LAKECOUNTYCA.GOV,No,,,,,,,,,,,,,,,,,
PERSHINGCOUNTYNV.GOV,Yes,TXT,DMARC1,reject,1,mailto:jaw8vp7r@ag.dmarcian.com,mailto:jaw8vp7r@fr.dmarcian.com,,,,,,Valid,Valid,Valid,Very bad: 1,Valid,"""v=DMARC1; p=reject; pct=1; rua=mailto:jaw8vp7r@ag.dmarcian.com; ruf=mailto:jaw8vp7r@fr.dmarcian.com;"""
DEERPARK-OH.GOV,Yes,TXT,DMARC1,quarantine,100,mailto:a28020ae71f5464@rep.dmarcanalyzer.com,mailto:a28020ae71f5464@for.dmarcanalyzer.com,quarantine,,,fo=0:1:d:s ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=quarantine; rua=mailto:a28020ae71f5464@rep.dmarcanalyzer.com; ruf=mailto:a28020ae71f5464@for.dmarcanalyzer.com; pct=100; sp=quarantine; fo=0:1:d:s;"""
INDIANA.GOV,No,,,,,,,,,,,,,,,,,
ARKANSASCITYKS.GOV,No,,,,,,,,,,,,,,,,,
HUALAPAI-NSN.GOV,Yes,TXT,DMARC1,none,100,mailto:postmaster@hualapai-nsn.gov,,,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1;p=none;pct=100;rua=mailto:postmaster@hualapai-nsn.gov"""
TOWNOFNASHVILLENC.GOV,No,,,,,,,,,,,,,,,,,
OPCDLA.GOV,No,,,,,,,,,,,,,,,,,
SPRINGFIELDCO.GOV,No,,,,,,,,,,,,,,,,,
VERNONTWP-PA.GOV,No,,,,,,,,,,,,,,,,,
WILLMARMN.GOV,No,,,,,,,,,,,,,,,,,
ANNATEXAS.GOV,No,,,,,,,,,,,,,,,,,
CIRCLEVILLEOH.GOV,No,,,,,,,,,,,,,,,,,
WOMENSHEALTH.GOV,Yes,TXT,DMARC1,reject,,"mailto:hhs@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov",mailto:hhs@ruf.agari.com,,,,fo=1 ri=3600 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:hhs@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:hhs@ruf.agari.com"""
NANO.GOV,No,,,,,,,,,,,,,,,,,
WYANDOTTE-NATION-NSN.GOV,No,,,,,,,,,,,,,,,,,
PSCR.GOV,Yes,TXT,DMARC1,reject,,"mailto:dmarcrua@nist.gov,mailto:dmarc-reports@doc.gov, mailto:reports@dmarc.cyber.dhs.gov",mailto:dmarcruf@nist.gov,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:dmarcrua@nist.gov,mailto:dmarc-reports@doc.gov, mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:dmarcruf@nist.gov"""
TEXASCOUNTYMO911.GOV,No,,,,,,,,,,,,,,,,,
OCEANAWV.GOV,No,,,,,,,,,,,,,,,,,
WVSTO.GOV,No,,,,,,,,,,,,,,,,,
TRINITYAL.GOV,No,,,,,,,,,,,,,,,,,
LINNCOUNTYIOWA.GOV,No,,,,,,,,,,,,,,,,,
GAOINNOVATIONS.GOV,No,,,,,,,,,,,,,,,,,
NITRD.GOV,Yes,TXT,DMARC1,none,,,,,,,,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none"""
MARYLAND.GOV,No,,,,,,,,,,,,,,,,,
SEARANCHLAKESFLORIDA.GOV,No,,,,,,,,,,,,,,,,,
BAINBRIDGEWA.GOV,No,,,,,,,,,,,,,,,,,
BREWSTERVILLAGE-NY.GOV,No,,,,,,,,,,,,,,,,,
JAMESTOWNRI.GOV,No,,,,,,,,,,,,,,,,,
SHORELINEWA.GOV,No,,,,,,,,,,,,,,,,,
TRAININGPROVIDERRESULTS.GOV,Yes,TXT,DMARC1,reject,100,"mailto:dmarc@dol.gov,mailto:reports@dmarc.cyber.dhs.gov",,,r,r,ri=86400 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:dmarc@dol.gov,mailto:reports@dmarc.cyber.dhs.gov; adkim=r; aspf=r; pct=100; ri=86400"""
SPOTSY.GOV,No,,,,,,,,,,,,,,,,,
BELLPORTVILLAGENY.GOV,No,,,,,,,,,,,,,,,,,
CAMBRIACOUNTYPA.GOV,No,,,,,,,,,,,,,,,,,
USPROBATION.GOV,No,,,,,,,,,,,,,,,,,
BOUNTIFULUTAH.GOV,No,,,,,,,,,,,,,,,,,
SANTAROSACAHUILLA-NSN.GOV,No,,,,,,,,,,,,,,,,,
BRENTWOODNH.GOV,No,,,,,,,,,,,,,,,,,
NYSASSEMBLY.GOV,No,,,,,,,,,,,,,,,,,
HARALSONCOUNTYGA.GOV,No,,,,,,,,,,,,,,,,,
RICHMONDVT.GOV,No,,,,,,,,,,,,,,,,,
FIRELEADERSHIP.GOV,Yes,TXT,DMARC1,reject,,"mailto:dmarc_reports@doi.gov,mailto:reports@dmarc.cyber.dhs.gov",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1;p=reject;rua=mailto:dmarc_reports@doi.gov,mailto:reports@dmarc.cyber.dhs.gov"""
NIOSH.GOV,Yes,TXT,DMARC1,reject,,"mailto:hhs@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov",mailto:hhs@ruf.agari.com,,,,fo=1 ri=3600 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:hhs@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:hhs@ruf.agari.com"""
EFILETEXAS.GOV,Yes,TXT,DMARC1,quarantine,100,mailto:DMARC.Aggregate.efiletexas.gov@tylertech.com,mailto:DMARC.Forensic.efiletexas.gov@tylertech.com,quarantine,,,fo=1 rf=afrf ri=86400 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=quarantine; fo=1; sp=quarantine; rua=mailto:DMARC.Aggregate.efiletexas.gov@tylertech.com; ruf=mailto:DMARC.Forensic.efiletexas.gov@tylertech.com; rf=afrf; pct=100; ri=86400"""
FLYHEALTHY.GOV,Yes,TXT,DMARC1,reject,,"mailto:dmarc_agg@valigov.email,mailto:reports@dmarc.cyber.dhs.gov",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:dmarc_agg@valigov.email,mailto:reports@dmarc.cyber.dhs.gov"""
VERNONIA-OR.GOV,No,,,,,,,,,,,,,,,,,
JOHNSONCOUNTYIOWA.GOV,Yes,TXT,DMARC1,reject,,"mailto:helpdesk@johnsoncountyiowa.gov,mailto:gni0ehdm@ag.dmarcian.com",mailto:helpdesk@johnsoncountyiowa.gov,,,,fo=1 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; fo=1; rua=mailto:helpdesk@johnsoncountyiowa.gov,mailto:gni0ehdm@ag.dmarcian.com; ruf=mailto:helpdesk@johnsoncountyiowa.gov"""
PALATINETOWNSHIP-IL.GOV,No,,,,,,,,,,,,,,,,,
LITERACY.GOV,No,,,,,,,,,,,,,,,,,
FRESHEMPIRE.GOV,Yes,TXT,DMARC1,reject,,"mailto:hhs@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov",mailto:hhs@ruf.agari.com,,,,fo=1 ri=3600 ,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; fo=1; ri=3600; rua=mailto:hhs@rua.agari.com,mailto:reports@dmarc.cyber.dhs.gov; ruf=mailto:hhs@ruf.agari.com"""
TXSCHOOLS.GOV,No,,,,,,,,,,,,,,,,,
IOWACORE.GOV,No,,,,,,,,,,,,,,,,,
MANHATTANBEACH.GOV,No,,,,,,,,,,,,,,,,,
CITYOFMORROWGA.GOV,No,,,,,,,,,,,,,,,,,
CSCE.GOV,No,,,,,,,,,,,,,,,,,
FEDERALCOURTS.GOV,No,,,,,,,,,,,,,,,,,
WAUKEGANIL.GOV,Yes,TXT,DMARC1,none,,mailto:erik.vela@waukeganil.gov,mailto:erik.vela@waukeganil.gov,,,,fo=1 ,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1;p=none;rua=mailto:erik.vela@waukeganil.gov;ruf=mailto:erik.vela@waukeganil.gov;fo=1;"""
INDY.GOV,Yes,TXT,DMARC1,none,,"mailto:dmarc@indy.gov,mailto:dmarc_rua@emaildefense.proofpoint.com","mailto:dmarc@indy.gov,mailto:dmarc_ruf@emaildefense.proofpoint.com",,,,fo=1 ,,Valid,Valid,Very bad: none,Valid,Bad: sp=none: Ignores subdomain DMARC fails,"""v=DMARC1; p=none; rua=mailto:dmarc@indy.gov,mailto:dmarc_rua@emaildefense.proofpoint.com; ruf=mailto:dmarc@indy.gov,mailto:dmarc_ruf@emaildefense.proofpoint.com; fo=1;"""
PSC.GOV,No,,,,,,,,,,,,,,,,,
EASTWINDSOR-CT.GOV,No,,,,,,,,,,,,,,,,,
CHARLTONCOUNTYGA.GOV,No,,,,,,,,,,,,,,,,,
OJJDP.GOV,Yes,TXT,DMARC1,reject,,"mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov"""
COLDSPRINGNY.GOV,No,,,,,,,,,,,,,,,,,
OAKLAWN-IL.GOV,No,,,,,,,,,,,,,,,,,
QART.GOV,No,,,,,,,,,,,,,,,,,
MIAMIDADECOUNTYFL.GOV,Yes,TXT,DMARC1,reject,,mailto:dmarc_agg@valigov.email,,,,,,,Valid,Valid,Valid,Valid,Valid,"""v=DMARC1; p=reject; rua=mailto:dmarc_agg@valigov.email"""
HOLDEN-MA.GOV,No,,,,,,,,,,,,,,,,,
NJMEADOWLANDS.GOV,No,,,,,,,,,,,,,,,,,
MD.GOV,No,,,,,,,,,,,,,,,,,
DUNCANVILLETX.GOV,Yes,TXT,DMARC1,quarantine,100,mailto:tbeekman@duncanvilletx.gov,,,,,,,Invalid: Second flag is not P,Valid,Valid,Valid,Valid,"""v=DMARC1; pct=100; p=quarantine; rua=mailto:tbeekman@duncanvilletx.gov"""
